GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,5,0.498851,3.14112,0.498851,1.14188e+08,-2.30426,25,0.10683,2.5,0,4294967295,0,0,0,0
0,6,113.119,8001.09,8001.09,9388.17,-2.34468,0,0.10683,2,3374.3,17,1,26,18,8
0,6,1178.32,59102.4,39266.9,329444,-2.20756,0,0.10683,2,0,4294967295,0,26,26,0
0,6,831.904,11991.1,11991.1,103239,-2.30151,0,0.10683,2,4456.01,15,1,26,16,10
0,6,38.0147,890.651,890.651,3.27275e+06,-2.35147,12,0.10683,2,2.84217e-14,21,1,13,9,4
0,6,17.3743,409.565,409.565,118281,-2.50065,12,0.10683,2,142.603,19,1,13,7,6
0,6,7.26635,59.0555,59.0555,65111.4,-2.20265,14,0.10683,2,0,17,1,11,3,8
0,6,191.718,2814.65,2694.41,8.78687e+06,-2.30426,15,0.10683,2,197.28,4294967295,0,10,10,0
0,6,69.7252,2726.28,1037.15,71224.7,-2.71651,17,0.10683,2,1.03275,4294967295,0,8,8,0
0,6,123.372,7500.65,376.019,746204,-2.34468,22,0.10683,2,0,4294967295,0,3,3,0
0,6,183.202,2752.67,506.304,2.77919e+06,-2.30426,22,0.10683,2,0,4294967295,0,3,3,0
0,6,17.3007,417.237,95.1411,4.61139e+06,-2.50065,22,0.10683,2,0,4294967295,0,3,3,0
0,6,65.405,2459.61,237.185,9822.95,-2.71651,22,0.10683,2,0,4294967295,0,3,3,0
0,6,826.616,12848.7,1666.18,2.75258e+06,-2.30151,22,0.10683,2,0,4294967295,0,3,3,0
0,6,38.1743,933.019,105.669,9.0297e+07,-2.35147,23,0.10683,2,0,4294967295,0,2,2,0
0,6,7.26635,59.0555,15.8118,1.47259e+07,-2.20265,24,0.10683,2,0,4294967295,0,1,1,0
0,6,17.0831,404.89,32.6234,2.90395e+06,-2.50065,24,0.10683,2,0,4294967295,0,1,1,0
0,6,38.019,962.6,38.019,4.65892e+07,-2.35147,25,0.10683,2,0,4294967295,0,0,0,0
0,6,7.26635,59.0555,7.26635,670934,-2.20265,25,0.10683,2,0,4294967295,0,0,0,0
0,7,458.729,15238.4,15238.4,96158.8,-2.35147,0,0.10683,3.46998,4177.81,18,1,26,19,7
0,7,551.678,7498.23,7498.23,104568,-2.46243,0,0.10683,3.31819,2865.4,18,1,26,19,7
0,7,28.7018,958.171,958.171,4.55038e+06,-2.71651,0,0.10683,3.40013,0,15,1,26,16,10
0,7,144.347,10582.5,10582.5,257633,-2.34468,0,0.10683,3.4085,0,21,1,26,22,4
0,7,567.648,42193.6,42193.6,461547,-2.24328,0,0.10683,3.48295,17056,23,1,26,24,2
0,7,135.101,1800.81,1800.81,451744,-2.20265,17,0.10683,3.66406,0,21,1,8,4,4
0,7,535.106,8464.02,2394.82,1.04142e+07,-2.46243,22,0.10683,3.73159,0,4294967295,0,3,3,0
0,7,24.6364,244.265,164.969,3.80854e+08,-2.30426,22,0.10683,3.36881,-9.18466e-17,4294967295,0,3,3,0
0,7,38.0434,356.668,356.668,9.35066e+07,-2.30151,22,0.10683,3.16373,25.0052,25,1,3,3,0
0,7,137.764,10168,559.029,2.37322e+07,-2.34468,23,0.10683,3.68442,0,4294967295,0,2,2,0
0,7,128.592,1954.96,480.102,2.93491e+07,-2.20265,23,0.10683,3.39906,0,4294967295,0,2,2,0
0,7,576.525,7606.95,999.323,1.36806e+06,-2.46243,24,0.10683,3.34134,0,4294967295,0,1,1,0
0,7,22.8921,274.967,21.9352,2.65614e+07,-2.30426,24,0.10683,3.42608,0,4294967295,0,1,1,0
0,7,416.279,16312,751.822,2.97224e+06,-2.35147,24,0.10683,3.27286,0,4294967295,0,1,1,0
0,7,136.342,1808.93,136.342,1.39952e+07,-2.20265,25,0.10683,3,0,4294967295,0,0,0,0
0,7,29.1565,929.937,29.1565,1.48951e+08,-2.71651,25,0.10683,3,0,4294967295,0,0,0,0
0,7,139.73,10559.9,139.73,1.49847e+07,-2.34468,25,0.10683,3,0,4294967295,0,0,0,0
0,8,766.869,41270.4,25448.6,113828,-2.71651,0,0.10683,2.91653,0,4294967295,0,26,26,0
0,8,56.9919,3645,3645,59334.2,-2.34468,0,0.10683,3.38486,1042.55,18,1,26,19,7
0,8,1186.65,21648.8,21648.8,227208,-2.20265,0,0.10683,2.42819,1565.82,25,1,26,26,0
0,8,208.628,6847.92,6847.92,256794,-2.50065,0,0.10683,3.16899,1852.86,19,1,26,20,6
0,8,29.9444,805.84,805.84,5.17399e+06,-2.35147,17,0.10683,3.38684,379.212,22,1,8,5,3
0,8,207.486,7365.23,786.739,1.17467e+07,-2.50065,22,0.10683,2.48711,0,4294967295,0,3,3,0
0,8,59.9437,3476.76,350.524,6.73285e+06,-2.34468,22,0.10683,2.6275,0,4294967295,0,3,3,0
0,8,208.628,6847.92,272.685,4.5452e+06,-2.50065,24,0.10683,2.07947,0,4294967295,0,1,1,0
0,8,57.9176,3793.67,83.7847,3.12889e+06,-2.34468,24,0.10683,2.031,0,4294967295,0,1,1,0
0,8,29.9395,819.953,46.0798,7.69609e+07,-2.35147,24,0.10683,2.00024,0,4294967295,0,1,1,0
