patch_index	patch_id	trait_local_index	arcana_trait_axis	locus	allele1_frequency
0	P000	1	1	9	0.43915815716710005
0	P000	1	1	10	0.44854047442749528
0	P000	1	1	11	0.45795957710915608
0	P000	1	1	12	0.46740883904811376
0	P000	1	1	13	0.47688154789104475
0	P000	1	1	14	0.48637092399153253
0	P000	1	1	15	0.49587013971547073
0	P000	1	1	16	0.50537233903948819
0	P000	1	1	17	0.51487065732322057
0	P000	1	1	18	0.52435824113441798
0	P000	1	1	19	0.53382826800533412
0	P000	1	1	20	0.54327396599955469
0	P000	1	1	21	0.55268863297041892
0	P000	1	1	22	0.56206565539540521
0	P000	1	1	23	0.57139852667526259
0	P000	1	1	24	0.58068086479218417
0	P000	1	1	25	0.5899064292278684
0	P000	1	1	26	0.59906913704978526
0	P000	1	1	27	0.60816307808224324
0	P000	1	1	28	0.61718252908783011
0	P000	1	1	29	0.62612196689432109
0	P000	1	1	30	0.63497608041209341
0	P000	1	1	31	0.64373978149730915
0	P000	1	1	32	0.65240821462649612
0	P000	1	1	33	0.66097676535851835
0	P000	1	1	34	0.66944106757017985
0	P000	1	1	35	0.67779700946169652
0	P000	1	1	36	0.68604073833790824
0	P000	1	1	37	0.69416866418026946
0	P000	1	1	38	0.70217746203328357
0	P000	1	1	39	0.71006407323701692
0	P000	1	1	40	0.71782570554463609
0	P000	1	1	41	0.72545983217044085
0	P000	1	1	42	0.7329641898196495
0	P000	1	1	43	0.74033677575614054
0	P000	1	1	44	0.74757584396852605
0	P000	1	1	45	0.7546799004982635
0	P000	1	1	46	0.76164769799607368
0	P000	1	1	47	0.76847822957471701
0	P000	1	1	48	0.77517072202722503
0	P000	1	1	49	0.78172462848004265
0	P000	1	1	50	0.78813962055023923
0	P000	1	1	51	0.79441558007506541
0	P000	1	1	52	0.80055259048069771
0	P000	1	1	53	0.8065509278551124
0	P000	1	1	54	0.81241105178769346
0	P000	1	1	55	0.81813359603549174
0	P000	1	1	56	0.82371935907306004
0	P000	1	1	57	0.82916929457954114
0	P000	1	1	58	0.83448450191326484
0	P000	1	1	59	0.83966621662053276
0	P000	1	1	60	0.84471580102161969
