GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,5,0.127942,2.22177,1.6395,960884,-2.71651,27,0.128299,2,0.419019,4294967295,0,2,2,0
0,5,0.568011,2.93918,1.8048,1.04782e+08,-2.30426,28,0.128299,2,0,4294967295,0,1,1,0
0,5,0.151741,2.31293,0.639262,2.48187e+07,-2.71651,28,0.128299,2,0,4294967295,0,1,1,0
0,6,37.3416,866.046,866.046,78676.6,-2.35147,0,0.128299,2,292.499,7,1,30,8,22
0,6,1083.88,16165.1,16165.1,50670,-2.46243,0,0.128299,2,4122.46,16,1,30,17,13
0,6,113.119,8001.09,8001.09,2774.15,-2.34468,0,0.128299,2,3665.64,17,1,30,18,12
0,6,202.254,2843.29,2843.29,1.16569e+06,-2.30426,0,0.128299,2,665.703,10,1,30,11,19
0,6,1178.32,59102.4,54771.9,195967,-2.20756,0,0.128299,2,0,4294967295,0,30,30,0
0,6,68.8409,2468.89,2468.89,61561.5,-2.71651,17,0.128299,2,69.5485,29,1,12,12,0
0,6,114.15,7798.56,1143.23,367756,-2.34468,22,0.128299,2,0,4294967295,0,7,7,0
0,6,65.405,2459.61,855.713,6359.18,-2.71651,22,0.128299,2,0,4294967295,0,7,7,0
0,6,18.7886,446.038,168.227,948895,-2.50065,25,0.128299,2,-8.39682e-15,4294967295,0,4,4,0
0,6,38.6728,799.262,178.894,4.12667e+06,-2.35147,26,0.128299,2,0,4294967295,0,3,3,0
0,6,7.81844,70.1385,63.8156,8.65817e+06,-2.20265,26,0.128299,2,0,4294967295,0,3,3,0
0,6,110.946,8254.99,375.15,141743,-2.34468,26,0.128299,2,0,4294967295,0,3,3,0
0,6,1083.88,16165.1,1784.47,6.75362e+06,-2.46243,27,0.128299,2,0,4294967295,0,2,2,0
0,6,18.6823,448.233,68.5364,162564,-2.50065,27,0.128299,2,0,4294967295,0,2,2,0
0,6,35.7742,860.414,67.6265,2.43659e+06,-2.35147,28,0.128299,2,0,4294967295,0,1,1,0
0,6,7.5933,77.4693,18.3864,482107,-2.20265,28,0.128299,2,0,4294967295,0,1,1,0
0,6,202.254,2843.29,308.689,6.98745e+07,-2.30426,28,0.128299,2,0,4294967295,0,1,1,0
0,6,18.5055,438.057,18.5055,6.95698e+06,-2.50065,29,0.128299,2,0,4294967295,0,0,0,0
0,7,458.729,15238.4,15238.4,34062.4,-2.35147,0,0.128299,3.38311,4986.99,18,1,30,19,11
0,7,144.347,10582.5,10582.5,121729,-2.34468,0,0.128299,3.45871,3882.71,20,1,30,21,9
0,7,567.648,42193.6,42193.6,153083,-2.24328,0,0.128299,3.64832,10132.4,22,1,30,23,7
0,7,27.7975,855.869,855.869,416287,-2.20756,17,0.128299,3.10412,0,21,1,12,4,8
0,7,38.9285,410.879,410.879,3.97494e+06,-2.30151,22,0.128299,3.4115,0,25,1,7,3,4
0,7,148.488,10658,3880.26,4.16103e+07,-2.34468,22,0.128299,3.45264,0,4294967295,0,7,7,0
0,7,132.536,1770.22,1539.59,4.47911e+07,-2.20265,23,0.128299,3.19516,7.39951,4294967295,0,6,6,0
0,7,25.1957,245.444,155.802,3.06017e+06,-2.30426,23,0.128299,3.06521,0,4294967295,0,6,6,0
0,7,25.9554,207.284,40.0613,1.09452e+07,-2.30426,24,0.128299,3.04726,0,4294967295,0,5,5,0
0,7,551.678,7498.23,4211.73,3.94605e+07,-2.46243,24,0.128299,3.5013,0,4294967295,0,5,5,0
0,7,133.561,1665.36,342.18,564225,-2.20265,25,0.128299,3.26612,0,4294967295,0,4,4,0
0,7,132.584,10688.9,405.582,7.7229e+06,-2.34468,26,0.128299,3.02065,0,4294967295,0,3,3,0
0,7,559.429,8191.19,1011.48,3.82622e+06,-2.46243,28,0.128299,3.03754,0,4294967295,0,1,1,0
0,7,585.679,44043.6,722.08,3.71668e+07,-2.24328,28,0.128299,3.42751,0,4294967295,0,1,1,0
0,7,27.7975,855.869,27.7975,2.89831e+07,-2.20756,29,0.128299,3,0,4294967295,0,0,0,0
0,7,39.6158,423.854,39.6158,5.31712e+07,-2.30151,29,0.128299,3,0,4294967295,0,0,0,0
0,8,766.869,41270.4,37047.8,126122,-2.71651,0,0.128299,2.54238,0,4294967295,0,30,30,0
0,8,56.9919,3645,3645,26902.7,-2.34468,0,0.128299,2.89167,1366.19,18,1,30,19,11
0,8,1186.65,21648.8,21648.8,104658,-2.20265,0,0.128299,2.53895,0,24,1,30,25,5
0,8,208.628,6847.92,6847.92,140947,-2.50065,0,0.128299,2.55114,0,19,1,30,20,10
0,8,33.6441,850.447,850.447,1.85212e+06,-2.35147,15,0.128299,2.21454,398.82,20,1,14,5,9
0,8,201.303,6958.44,1662.4,6.7255e+06,-2.50065,22,0.128299,2.0902,0,4294967295,0,7,7,0
0,8,25.523,1389.53,534.203,4.40858e+06,-2.24328,22,0.128299,2.00172,0,4294967295,0,7,7,0
0,8,55.9438,3795.94,808.417,5.52677e+06,-2.34468,22,0.128299,2.14903,0,4294967295,0,7,7,0
0,8,33.6144,815.609,207.021,3.84779e+06,-2.35147,24,0.128299,2.00239,0,4294967295,0,5,5,0
0,8,536.526,6590.5,1207.59,6.08292e+06,-2.46243,25,0.128299,2.11765,0,4294967295,0,4,4,0
0,8,213.474,6948.04,580.531,2.2873e+06,-2.50065,25,0.128299,2.00542,0,4294967295,0,4,4,0
0,8,28.9475,1377.24,103.187,944255,-2.24328,26,0.128299,2.00178,0,4294967295,0,3,3,0
0,8,32.8278,843.614,80.2294,6.20494e+06,-2.35147,27,0.128299,2.00558,0,4294967295,0,2,2,0
0,8,53.5832,3690.47,118.914,2.89893e+06,-2.34468,27,0.128299,2.00828,0,4294967295,0,2,2,0
0,8,1175.67,21474.1,1175.67,1.29901e+06,-2.20265,29,0.128299,2.5,0,4294967295,0,0,0,0
0,8,199.614,6772.56,199.614,3.54874e+06,-2.50065,29,0.128299,2.5,0,4294967295,0,0,0,0
