GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,5,0.135969,2.45632,0.494174,3.9083e+09,-2.71651,34,0.108737,2,0,4294967295,0,1,1,0
0,5,1.87845,14.6026,4.28852,4.03642e+07,-2.30151,34,0.108737,2.09729,0,4294967295,0,1,1,0
0,5,24.2674,754.97,24.2674,1.03701e+08,-2.20756,35,0.108737,2.5,0,4294967295,0,0,0,0
0,6,113.119,8001.09,8001.09,830.708,-2.34468,0,0.108737,2,1133.03,17,1,36,18,18
0,6,1178.32,59102.4,59102.4,129159,-2.20756,0,0.108737,2,21180,30,1,36,31,5
0,6,831.904,11991.1,11991.1,734334,-2.30151,0,0.108737,2,1494.16,15,1,36,16,20
0,6,65.405,2459.61,2459.61,34370.5,-2.71651,17,0.108737,2,506.8,29,1,18,12,6
0,6,204.193,3063.84,3063.84,1.37342e+07,-2.30426,22,0.108737,2,1380.05,33,1,13,11,2
0,6,28.9615,1391.96,1202.55,229209,-2.24328,25,0.108737,2,275.771,4294967295,0,10,10,0
0,6,117.025,8119.11,1748.8,974235,-2.34468,26,0.108737,2,0,4294967295,0,9,9,0
0,6,831.904,11991.1,4279.86,404222,-2.30151,27,0.108737,2,0,4294967295,0,8,8,0
0,6,36.3158,768.447,607.019,4.04048e+06,-2.35147,28,0.108737,2,91.0747,4294967295,0,7,7,0
0,6,207.205,2692.31,1517.82,5.76841e+06,-2.30426,28,0.108737,2,0,4294967295,0,7,7,0
0,6,7.6305,75.6148,75.6148,872533,-2.20265,29,0.108737,2,-1.07266e-16,33,1,6,4,2
0,6,19.4306,414.456,312.04,604871,-2.50065,29,0.108737,2,9.24753,4294967295,0,6,6,0
0,6,67.8247,2499.48,109.302,1.38847e+06,-2.71651,34,0.108737,2,0,4294967295,0,1,1,0
0,6,106.549,7759.36,163.366,117098,-2.34468,34,0.108737,2,0,4294967295,0,1,1,0
0,6,841.144,11364.9,1080.3,115393,-2.30151,34,0.108737,2,0,4294967295,0,1,1,0
0,6,7.9631,68.5028,17.2095,2.64042e+07,-2.20265,34,0.108737,2,0,4294967295,0,1,1,0
0,6,36.1556,730.019,62.7983,7.25837e+07,-2.35147,34,0.108737,2,0,4294967295,0,1,1,0
0,6,18.3512,426.598,34.9271,130467,-2.50065,34,0.108737,2,0,4294967295,0,1,1,0
0,6,7.79164,75.294,7.79164,8.7195e+06,-2.20265,35,0.108737,2,0,4294967295,0,0,0,0
0,7,458.729,15238.4,15238.4,6215.57,-2.35147,0,0.108737,3.29806,4196.26,18,1,36,19,17
0,7,144.347,10582.5,10582.5,27618.8,-2.34468,0,0.108737,3.3963,3224.69,20,1,36,21,15
0,7,132.212,1779.77,1779.77,48830.4,-2.20265,0,0.108737,3.28948,769.808,16,1,36,17,19
0,7,567.648,42193.6,42193.6,86072.6,-2.24328,0,0.108737,3.38793,9399.07,23,1,36,24,12
0,7,29.6482,798.525,798.525,287.352,-2.20756,16,0.108737,3.00422,0,20,1,19,4,15
0,7,618.999,41460.7,19810.3,1.15266e+07,-2.24328,25,0.108737,3.30878,0,4294967295,0,10,10,0
0,7,24.1963,255.912,27.0579,2.18067e+06,-2.30426,26,0.108737,3.0702,0,4294967295,0,9,9,0
0,7,557.094,7742.05,7742.05,3.5728e+07,-2.46243,26,0.108737,3.48167,3147.08,34,1,9,8,1
0,7,132.212,1779.77,714.141,2.52721e+06,-2.20265,27,0.108737,3.01442,0,4294967295,0,8,8,0
0,7,558.738,43145.3,2235.83,9.30356e+06,-2.24328,28,0.108737,3.30874,0,4294967295,0,7,7,0
0,7,152.385,10570.1,299.676,6.97742e+06,-2.34468,28,0.108737,3.01722,0,4294967295,0,7,7,0
0,7,551.678,7498.23,1839.39,271705,-2.46243,28,0.108737,3.04899,0,4294967295,0,7,7,0
0,7,129.578,1885.14,267.648,1.69441e+06,-2.20265,34,0.108737,3.00041,0,4294967295,0,1,1,0
0,7,567.648,42193.6,876.726,9.49603e+06,-2.24328,34,0.108737,3.02123,0,4294967295,0,1,1,0
0,7,551.678,7498.23,966.716,267053,-2.46243,34,0.108737,3.00208,0,4294967295,0,1,1,0
0,7,447.046,15466.8,800.119,1.71162e+06,-2.35147,34,0.108737,3.00082,0,4294967295,0,1,1,0
0,7,28.0819,802.977,28.0819,7.11085e+06,-2.20756,35,0.108737,3,0,4294967295,0,0,0,0
0,8,709.235,33305.8,33305.8,109050,-2.18799,0,0.108737,2.85648,3301.02,30,1,36,31,5
0,8,208.628,6847.92,6847.92,26075.8,-2.50065,0,0.108737,2.12331,730.727,19,1,36,20,16
0,8,33.4786,762.93,762.93,101.291,-2.35147,15,0.108737,2.10204,162.966,19,1,20,4,16
0,8,205.613,6698.42,4353.57,5.355e+06,-2.50065,22,0.108737,2.25675,0,4294967295,0,13,13,0
