0,141.4213562,282.8427125,2385.372088,2302.172887,2163.330765,7517.978452,6826.419266,2109.502311,7964.923101,7382.41153,200,8021.221852,7470.609078,6303.173804,7375.635566,6243.396512,6203.224968,7479.304781,7887.331615,2973.213749,2968.164416,6403.124237,8600.581376,8400.595217,5200.96145,8402.380615,6107.372594,2473.863375,1612.45155,2195.44984,2080.865205
141.4213562,0,141.4213562,2418.677324,2332.380758,2195.44984,7653.757247,6736.467917,2147.091055,7981.227976,7517.978452,141.4213562,8044.874144,7605.918748,6400.781202,7516.648189,6381.222453,6300.793601,7615.773106,7902.53124,2969.848481,2941.088234,6506.919394,8702.298547,8302.409289,5300,8300.602388,6203.224968,2549.509757,1655.294536,2236.067977,2109.502311
282.8427125,141.4213562,0,2459.674775,2370.653918,2236.067977,7789.736838,6648.308055,2193.17122,8000,7653.757247,200,8070.93551,7741.446893,6500,7657.675888,6519.202405,6400,7752.418977,7920.227269,2973.213749,2920.616373,6612.110102,8805.112151,8205.48597,5400.925847,8200,6300.793601,2630.589288,1708.800749,2284.731932,2147.091055
2385.372088,2418.677324,2459.674775,0,100,223.6067977,8060.397013,9002.777349,282.8427125,10259.14226,7942.921377,2282.542442,10282.50942,8041.144197,4438.468204,7083.078427,5661.271942,4341.658669,7983.107165,10186.26526,5341.348144,5353.503526,4648.65572,6746.851117,7727.871635,3417.601498,7679.192666,4220.189569,806.2257748,781.0249676,223.6067977,316.227766
2302.172887,2332.380758,2370.653918,100,0,141.4213562,8080.84154,8905.054744,223.6067977,10191.17265,7962.411695,2195.44984,10217.63182,8060.397013,4535.416188,7134.423593,5720.139858,4438.468204,8004.998438,10117.80609,5263.078947,5269.724851,4743.41649,6844.705983,7826.237921,3511.409973,7778.174593,4317.406629,860.2325267,707.1067812,200,223.6067977
2163.330765,2195.44984,2236.067977,223.6067977,141.4213562,0,8004.998438,8786.353055,100,10049.87562,7885.429601,2059.126028,10076.70581,7983.107165,4609.772229,7102.112362,5700.877125,4512.205669,7930.952024,9976.472322,5122.49939,5131.276644,4808.326112,6923.149572,7907.591289,3573.513677,7863.841301,4393.176527,848.5281374,565.6854249,141.4213562,100
7517.978452,7653.757247,7789.736838,8060.397013,8080.84154,8004.998438,0,9682.97475,7907.591289,8609.2973,141.4213562,7694.153625,8300.602388,100,7316.41989,2690.724809,3712.142239,7280.109889,141.4213562,8614.522622,7402.702209,7887.331615,6985.699679,8200.609733,8845.903006,6888.39604,9068.627239,7338.937253,7299.315036,7720.103626,7885.429601,8028.075735
6826.419266,6736.467917,6648.308055,9002.777349,8905.054744,8786.353055,9682.97475,0,8766.413178,5882.176468,9700.51545,6846.897107,6262.587325,9761.659695,4964.876635,7000,6488.451279,5063.59556,9542.53635,5787.054518,4808.326112,4414.748011,4816.637832,2647.640459,1676.305461,6040.695324,1788.854382,5178.80295,8881.441324,8318.653737,8864.536085,8688.498144
2109.502311,2147.091055,2193.17122,282.8427125,223.6067977,100,7907.591289,8766.413178,0,9976.472322,7787.810989,2012.46118,10000.49999,7885.429601,4589.117562,7017.834424,5622.277119,4491.102315,7833.900689,9903.534723,5060.632372,5077.40091,4780.167361,6905.070601,7891.767863,3544.009029,7851.751397,4373.785546,781.0249676,500,100,141.4213562
7964.923101,7981.227976,8000,10259.14226,10191.17265,10049.87562,8609.2973,5882.176468,9976.472322,0,8505.29247,8121.576202,424.2640687,8509.40656,9265.527508,7531.268154,8228.000972,9338.094024,8705.170877,100,5047.771786,5235.456045,8919.641248,7521.303079,6983.552105,10026.46498,7247.068373,9479.451461,10049.87562,9484.724561,10044.8992,9982.484661
