GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,5,0.434951,3.40107,1.46788,2.26791e+08,-2.30426,28,0.128299,2.00052,0,4294967295,0,1,1,0
0,5,0.141309,2.22965,0.60764,1.42285e+09,-2.71651,28,0.128299,2,0,4294967295,0,1,1,0
0,5,4.40626,80.5684,4.40626,1.27768e+06,-2.50065,29,0.128299,2.5,0,4294967295,0,0,0,0
0,6,113.119,8001.09,8001.09,4226.05,-2.34468,0,0.128299,2,3667.1,17,1,30,18,12
0,6,202.254,2843.29,2843.29,410125,-2.30426,0,0.128299,2,666.332,10,1,30,11,19
0,6,1177.91,59564.8,54793.8,244904,-2.18799,0,0.128299,2,0,4294967295,0,30,30,0
0,6,831.904,11991.1,11991.1,35593.9,-2.30151,0,0.128299,2,3359.54,15,1,30,16,14
0,6,67.8072,2438.25,2438.25,74859.5,-2.71651,17,0.128299,2,94.2084,29,1,12,12,0
0,6,30.3178,1345.89,1345.89,2.74518e+06,-2.24328,17,0.128299,2,534.27,28,1,12,11,1
0,6,72.9942,2334.28,908.868,8932.71,-2.71651,22,0.128299,2,0,4294967295,0,7,7,0
0,6,28.9615,1391.96,581.598,163014,-2.24328,22,0.128299,2,0,4294967295,0,7,7,0
0,6,117.514,8721.12,1165.55,677904,-2.34468,22,0.128299,2,0,4294967295,0,7,7,0
0,6,850.285,12110.8,3772.79,1.98457e+06,-2.30151,22,0.128299,2,0,4294967295,0,7,7,0
0,6,18.8705,450.355,349.275,1.97453e+06,-2.50065,23,0.128299,2,0,4294967295,0,6,6,0
0,6,209.635,2782.99,784.334,1.55517e+07,-2.30426,25,0.128299,2,0,4294967295,0,4,4,0
0,6,38.2349,872.388,177.792,5.21532e+06,-2.35147,26,0.128299,2,0,4294967295,0,3,3,0
0,6,121.96,7513.8,402.127,214377,-2.34468,26,0.128299,2,0,4294967295,0,3,3,0
0,6,19.5907,436.862,71.1213,1.87564e+06,-2.50065,27,0.128299,2,0,4294967295,0,2,2,0
0,6,7.28999,73.199,35.0244,5.25782e+06,-2.20265,27,0.128299,2,0,4294967295,0,2,2,0
0,6,715.471,11711,1248.41,680568,-2.30151,27,0.128299,2,0,4294967295,0,2,2,0
0,6,7.28127,71.5403,17.7706,5429.05,-2.20265,28,0.128299,2,0,4294967295,0,1,1,0
0,6,208.704,2722.85,317.702,5.36203e+06,-2.30426,28,0.128299,2,0,4294967295,0,1,1,0
0,6,17.0874,420.846,17.0874,2.11282e+06,-2.50065,29,0.128299,2,0,4294967295,0,0,0,0
0,6,6.96892,66.8996,6.96892,1304.86,-2.20265,29,0.128299,2,0,4294967295,0,0,0,0
0,7,458.729,15238.4,15238.4,48642.7,-2.35147,0,0.128299,3.35732,5581.78,19,1,30,20,10
0,7,144.347,10582.5,10582.5,105924,-2.34468,0,0.128299,3.34223,4311.98,21,1,30,22,8
0,7,567.648,42193.6,42193.6,275883,-2.24328,0,0.128299,3.53045,19975.2,24,1,30,25,5
0,7,27.7415,826.582,826.582,1.85541e+07,-2.20756,16,0.128299,3.42407,237.569,20,1,13,4,9
0,7,528.52,6985.27,6985.27,6.59027e+06,-2.46243,22,0.128299,3.37015,2613.36,29,1,7,7,0
0,7,156.431,10508.7,5267.76,1.40375e+07,-2.34468,22,0.128299,3.25831,0,4294967295,0,7,7,0
0,7,23.137,250.505,209.861,8.75941e+06,-2.30426,22,0.128299,3.82236,1.31822e-16,4294967295,0,7,7,0
0,7,123.537,1924.41,1924.41,3.32495e+07,-2.20265,23,0.128299,3.31059,1.13687e-13,28,1,6,5,1
0,7,23.137,250.505,24.417,440145,-2.30426,25,0.128299,3.5,0,4294967295,0,4,4,0
0,7,134.67,1849.89,134.475,3.51403e+08,-2.20265,26,0.128299,3.79651,0,4294967295,0,3,3,0
0,7,594.849,7884.82,1967.44,7.95175e+06,-2.46243,26,0.128299,3.34447,0,4294967295,0,3,3,0
0,7,532.59,39822.5,1319.75,1.8479e+07,-2.24328,27,0.128299,3.44397,0,4294967295,0,2,2,0
0,7,458.729,15238.4,498.183,682163,-2.35147,28,0.128299,3.62548,0,4294967295,0,1,1,0
0,7,27.7415,826.582,28.5341,1.03286e+07,-2.20756,28,0.128299,3.49992,0,4294967295,0,1,1,0
0,7,138.039,10405.4,134.194,4.16644e+06,-2.34468,28,0.128299,3.63199,0,4294967295,0,1,1,0
0,8,56.9919,3645,3645,26251,-2.34468,0,0.128299,2.20047,596.268,18,1,30,19,11
0,8,1186.65,21648.8,21648.8,180342,-2.20265,0,0.128299,2.52654,9560.28,25,1,30,26,4
0,8,28.4373,1363.13,1363.13,966464,-2.24328,0,0.128299,2.09155,617.991,14,1,30,15,15
0,8,709.235,33305.8,27444.9,165608,-2.18799,0,0.128299,2.59193,0,4294967295,0,30,30,0
0,8,208.628,6847.92,6847.92,79696.3,-2.50065,0,0.128299,2.32771,0,19,1,30,20,10
0,8,30.5367,694.07,694.07,252322,-2.35147,15,0.128299,2.00612,330.528,20,1,14,5,9
0,8,190.943,6432.03,1725.52,5.34996e+06,-2.50065,22,0.128299,2.00922,0,4294967295,0,7,7,0
0,8,56.4799,3584.05,815.389,4.64554e+06,-2.34468,22,0.128299,2.00289,0,4294967295,0,7,7,0
0,8,30.5367,694.07,146.681,1.83611e+07,-2.35147,25,0.128299,2.00009,0,4294967295,0,4,4,0
0,8,55.1127,3550.43,218.267,371903,-2.34468,25,0.128299,2.00022,0,4294967295,0,4,4,0
0,8,195.955,6629.1,543.791,2.81305e+06,-2.50065,25,0.128299,2.00106,0,4294967295,0,4,4,0
0,8,29.5203,663.144,73.8148,3.15426e+06,-2.35147,27,0.128299,2.00022,0,4294967295,0,2,2,0
0,8,58.6886,3754.93,90.525,1.06553e+06,-2.34468,28,0.128299,2.00011,0,4294967295,0,1,1,0
0,8,218.659,6392.27,218.659,1.63664e+06,-2.50065,29,0.128299,2.5,0,4294967295,0,0,0,0
