GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,4,3.27221,79.9641,79.9641,516819,-2.2328,0,0.0947426,3.03894,141.431,8,1,9,9,0
0,4,27.9153,334.285,310.759,950.822,-2.03654,0,0.0947426,3.56386,0,4294967295,0,9,9,0
0,4,3.55351,30.7896,30.7896,326129,-2.40027,0,0.0947426,3.00151,123.255,7,1,9,8,1
0,4,0.61738,14.0563,14.0563,483928,-2.26013,0,0.0947426,3.00018,73.9732,6,1,9,7,2
0,4,4.22651,34.1292,34.1292,414509,-2.19737,5,0.0947426,3.00553,98.9387,7,1,3,2,1
0,4,1.53477,20.8015,20.8015,2.06017e+07,-2.43753,5,0.0947426,3.00029,74.3728,7,1,3,2,1
0,5,43.9594,425.109,425.109,256044,-2.46243,0,0.0947426,2.00179,201.332,6,1,9,7,2
0,5,133.28,1796.11,1318.31,1.22156e+07,-2.20265,0,0.0947426,2.00025,0,4294967295,0,9,9,0
0,5,22.7,228.316,228.316,145252,-2.19737,0,0.0947426,2.00939,261.704,5,1,9,6,3
0,5,8.61871,88.1607,88.1607,15881.4,-2.03654,0,0.0947426,2.22647,156.95,4,1,9,5,4
0,5,4.57162,128.97,128.97,34370.2,-2.58603,0,0.0947426,2.36344,154.061,5,1,9,6,3
0,5,0.230227,6.68448,6.68448,5.85244e+08,-2.05085,3,0.0947426,2.42371,15.1887,6,1,5,3,2
0,5,0.0920856,2.0545,2.0545,5.6209e+07,-2.24328,3,0.0947426,2,7.71302,6,1,5,3,2
0,5,0.666595,9.26776,9.26776,3.66419e+07,-2.22617,3,0.0947426,2.59135,25.1713,6,1,5,3,2
0,5,0.254425,6.09082,4.97441,115302,-2.05085,5,0.0947426,2,0,4294967295,0,3,3,0
0,5,2.13303,63.0958,24.368,5.23679e+06,-2.74227,5,0.0947426,2.4322,0,4294967295,0,3,3,0
0,5,1.30948,7.5773,7.5773,9.44807e+07,-2.30151,5,0.0947426,2.29915,7.87911,7,1,3,2,1
0,6,1292.56,49878,6727.92,1.03984e+07,-2.35147,0,0.0947426,2,0,4294967295,0,9,9,0
0,6,430.507,5656.25,3520.38,2.32427e+07,-2.46243,0,0.0947426,2,0,4294967295,0,9,9,0
0,6,306.429,25097.9,2930.75,2.30685e+07,-2.34468,0,0.0947426,2,0,4294967295,0,9,9,0
0,6,1.987,86.7848,86.7848,115950,-2.56896,0,0.0947426,2,151.21,5,1,9,6,3
0,6,54.8537,620.706,620.706,221954,-2.19737,0,0.0947426,2,566.095,6,1,9,7,2
0,6,32.8747,376.068,376.068,115612,-2.07427,0,0.0947426,2,501.153,5,1,9,6,3
0,6,136.602,2032.28,1950.21,2.11432e+07,-2.03654,0,0.0947426,2,0,4294967295,0,9,9,0
0,6,108.875,5811.83,1764.1,1.36827e+07,-2.58894,0,0.0947426,2,0,4294967295,0,9,9,0
0,6,11.9185,140.656,140.656,74820.5,-2.07592,0,0.0947426,2,211.503,4,1,9,5,4
0,6,737.345,17998.9,4810.01,9.08799e+06,-2.39627,0,0.0947426,2,0,4294967295,0,9,9,0
0,6,11.9185,140.656,76.8697,1.49047e+06,-2.07592,5,0.0947426,2,0,4294967295,0,3,3,0
0,6,2.05137,89.1511,26.5421,4.71501e+06,-2.56896,5,0.0947426,2,0,4294967295,0,3,3,0
0,7,93.2451,1179.2,376.402,589737,-2.30426,0,0.0947426,3.59456,0,4294967295,0,9,9,0
0,7,7.94095,193.474,193.474,535201,-2.20756,0,0.0947426,3.51427,143.953,7,1,9,8,1
0,7,13.1255,108.648,108.648,137866,-2.30151,0,0.0947426,3.17506,446.06,6,1,9,7,2
0,7,54.6635,669.786,310.001,13830.3,-2.07427,0,0.0947426,3.58034,0,4294967295,0,9,9,0
0,7,21.9557,254.531,254.531,17632.1,-2.03654,0,0.0947426,3.49305,65.0217,6,1,9,7,2
0,7,1463.39,28752,28752,476348,-2.40027,0,0.0947426,3.30165,823.797,8,1,9,9,0
0,7,25.2624,980.097,370.156,73197.7,-2.26013,0,0.0947426,3.59302,0,4294967295,0,9,9,0
