GridcellIndex,FunctionalGroupIndex,JuvenileMass,AdultMass,IndividualBodyMass,CohortAbundance,LogOptimalPreyBodySizeRatio,BirthTimeStep,ProportionTimeActive,TrophicIndex,IndividualReproductivePotentialMass,MaturityTimeStep,IsAdult,AgeMonths,TimeStepsJuviline,TimeStepsAdult
0,5,0.465567,3.40875,3.40875,3.24934e+07,-2.30426,28,0.093576,2,9.89984,30,1,5,2,3
0,5,4.77974,85.6931,40.1184,3.15499e+07,-2.50065,29,0.093576,2.00212,0,4294967295,0,4,4,0
0,5,0.152887,1.98346,1.98346,6.25153e+06,-2.71651,29,0.093576,2,3.39481,32,1,4,3,1
0,5,1.30529,44.4502,19.071,1.08824e+07,-2.34468,29,0.093576,2.00028,0,4294967295,0,4,4,0
0,6,113.119,8001.09,8001.09,1494.79,-2.34468,0,0.093576,2,8049.06,17,1,34,18,16
0,6,1178.32,59102.4,59102.4,182027,-2.20756,0,0.093576,2,12526.9,30,1,34,31,3
0,6,831.904,11991.1,11991.1,12697.2,-2.30151,0,0.093576,2,9151.89,15,1,34,16,18
0,6,208.633,2602.61,2602.61,1.10027e+06,-2.30426,12,0.093576,2,2644.13,22,1,21,10,11
0,6,18.4165,397.116,397.116,45569.1,-2.50065,16,0.093576,2,719.565,23,1,17,7,10
0,6,67.2281,2327.66,2327.66,32612.9,-2.71651,17,0.093576,2,2046.41,29,1,16,12,4
0,6,29.1269,1365.95,1365.95,1.266e+06,-2.24328,17,0.093576,2,1768.51,28,1,16,11,5
0,6,7.81342,65.5914,65.5914,10497.7,-2.20265,17,0.093576,2,156.338,21,1,16,4,12
0,6,69.1065,2302.2,2065.78,1.21521e+07,-2.71651,22,0.093576,2,0,4294967295,0,11,11,0
0,6,112.952,8158.89,2558.35,358319,-2.34468,22,0.093576,2,0,4294967295,0,11,11,0
0,6,34.3384,848.3,848.3,2.25936e+06,-2.35147,22,0.093576,2,640.136,30,1,11,8,3
0,6,18.4165,397.116,397.116,220278,-2.50065,24,0.093576,2,332.331,31,1,9,7,2
0,6,35.5561,848.722,802.225,450242,-2.35147,25,0.093576,2,0,4294967295,0,8,8,0
0,6,19.5511,405.461,405.461,789151,-2.50065,26,0.093576,2,61.0193,33,1,7,7,0
0,6,114.393,8040.42,1114.94,126766,-2.34468,26,0.093576,2,0,4294967295,0,7,7,0
0,6,821.707,11868.2,3042.75,5.43492e+06,-2.30151,27,0.093576,2,0,4294967295,0,6,6,0
0,6,18.6163,408.209,229.436,803273,-2.50065,28,0.093576,2,0,4294967295,0,5,5,0
0,6,202.513,2738.74,952.776,3.16904e+06,-2.30426,28,0.093576,2,0,4294967295,0,5,5,0
0,6,7.81342,65.5914,65.5914,1.32174e+06,-2.20265,28,0.093576,2,68.4959,31,1,5,3,2
0,6,7.76476,66.3166,66.3166,5.36924e+06,-2.20265,29,0.093576,2,21.2537,33,1,4,4,0
0,7,458.729,15238.4,15238.4,29533.2,-2.35147,0,0.093576,3.47025,22150.4,18,1,34,19,15
0,7,551.678,7498.23,7498.23,19680.4,-2.46243,0,0.093576,3.73046,12768,17,1,34,18,16
0,7,132.212,1779.77,1766.75,28680.4,-2.20265,0,0.093576,3.51516,1215.45,16,1,34,17,17
0,7,633.422,29259.5,29259.5,74237.5,-2.18799,0,0.093576,3.08713,35976.1,20,1,34,21,13
0,7,30.1413,966.484,961.985,8969.75,-2.71651,17,0.093576,3.30814,910.755,21,1,16,4,12
0,7,145.838,11039.9,11039.9,1.55589e+07,-2.34468,22,0.093576,3.57826,2640.03,32,1,11,10,1
0,7,28.8297,935.66,636.972,1.84971e+06,-2.71651,22,0.093576,3.36961,0,4294967295,0,11,11,0
0,7,139.27,11357.5,1263.42,1.90187e+06,-2.34468,24,0.093576,3.20882,0,4294967295,0,9,9,0
0,7,458.729,15238.4,11211.6,2.77324e+06,-2.35147,24,0.093576,3.69033,0,4294967295,0,9,9,0
0,7,561.996,7268.88,1696.05,2.00304e+07,-2.46243,26,0.093576,3.33696,0,4294967295,0,7,7,0
0,7,30.1413,966.484,28.9369,6.56997e+06,-2.71651,26,0.093576,3.49934,0,4294967295,0,7,7,0
0,7,26.8055,258.872,33.9138,3.77022e+06,-2.30426,28,0.093576,3.48321,0,4294967295,0,5,5,0
0,7,135.256,1762.54,345.306,1.44124e+06,-2.20265,28,0.093576,3.38442,0,4294967295,0,5,5,0
0,7,445.466,15062.7,864.741,7.0808e+06,-2.35147,28,0.093576,3.29316,0,4294967295,0,5,5,0
0,7,153.908,10787.7,680.343,2.02568e+06,-2.34468,28,0.093576,3.34481,0,4294967295,0,5,5,0
0,8,766.869,41270.4,41270.4,104573,-2.71651,0,0.093576,2.81931,22237.7,29,1,34,30,4
0,8,56.9919,3645,3645,11354.4,-2.34468,0,0.093576,2.01947,1793.73,18,1,34,19,15
0,8,1083.91,16203.9,16203.9,61095.6,-2.30151,0,0.093576,2.70697,12863.5,21,1,34,22,12
0,8,208.628,6847.92,6847.92,96347.7,-2.50065,0,0.093576,2.09256,5148.69,19,1,34,20,14
0,8,34.8301,1156.14,1156.14,6.75539e+06,-2.20756,22,0.093576,2.00054,399.258,31,1,11,9,2
0,8,58.7998,3806.61,1727.74,1.2022e+06,-2.34468,22,0.093576,2.00058,0,4294967295,0,11,11,0
0,8,561.124,7153.01,2941.23,5.19349e+06,-2.46243,24,0.093576,2.00291,0,4294967295,0,9,9,0
0,8,51.4977,3710.51,426.531,529672,-2.34468,26,0.093576,2.00952,0,4294967295,0,7,7,0
0,8,32.4192,1082.29,336.997,722194,-2.20756,26,0.093576,2.00958,0,4294967295,0,7,7,0
0,8,1083.91,16203.9,2711.47,5.72562e+06,-2.30151,27,0.093576,2.00338,0,4294967295,0,6,6,0
0,8,187.423,6154.31,779.622,3.42425e+06,-2.50065,27,0.093576,2.00513,0,4294967295,0,6,6,0
0,8,56.346,3541.51,201.947,568329,-2.34468,29,0.093576,2.00964,0,4294967295,0,4,4,0
