Pred_AdlBM,Pred_FunctionalGroupIndex,Prey_LowerBodyMassBin,Prey_Diet,Prey_Thermoregulation,Prey_BiomassConsumed
783.755,8,1000,O,Ecto,13.9679
783.755,8,100,O,Endo,82.4916
783.755,8,1000,O,Endo,8.76348
783.755,8,10,C,Ecto,1.69038e-10
783.755,8,100,C,Ecto,115.796
16609.4,8,10,H,Ecto,419.016
16609.4,8,100,H,Ecto,1311.96
16609.4,8,1000,H,Ecto,40094.9
16609.4,8,100,H,Endo,9.16165
16609.4,8,1000,H,Endo,140.748
16609.4,8,10000,H,Endo,7471.27
16609.4,8,10,O,Ecto,1301.31
16609.4,8,100,O,Ecto,3508.34
16609.4,8,1000,O,Ecto,777.947
16609.4,8,100,O,Endo,3540.15
16609.4,8,1000,O,Endo,127672
16609.4,8,100,C,Ecto,17099
16609.4,8,1000,C,Ecto,135349
16609.4,8,10000,C,Ecto,39390.9
6408.67,8,10,H,Ecto,88574.1
6408.67,8,100,H,Ecto,184066
6408.67,8,100,H,Endo,0.00398616
6408.67,8,1000,H,Endo,0.0299452
6408.67,8,10,O,Ecto,29.128
6408.67,8,100,O,Ecto,675.754
6408.67,8,1000,O,Ecto,0.97929
6408.67,8,100,O,Endo,31.8204
6408.67,8,10,C,Ecto,4.00708e-11
6408.67,8,100,C,Ecto,59.0234
6408.67,8,1000,C,Ecto,26.8562
3645,8,10,H,Ecto,4568.66
3645,8,100,H,Ecto,38618.3
3645,8,100,H,Endo,4.04485e-05
3645,8,1000,H,Endo,0.000462517
3645,8,1,O,Ecto,37395.3
3645,8,10,O,Ecto,4.37785
3645,8,100,O,Ecto,0.113149
3645,8,10,C,Ecto,2.00136e-12
793.688,8,10,H,Ecto,29125.6
793.688,8,100,H,Ecto,20181.8
793.688,8,1,O,Ecto,643611
793.688,8,10,O,Ecto,551.391
793.688,8,10,C,Ecto,7.68157e-14
