patch_index	patch_id	trait_local_index	arcana_trait_axis	locus	allele1_frequency
1	P001	0	0	15	0.28521446898212804
1	P001	0	0	16	0.29443125291792915
1	P001	0	0	17	0.30381936575671414
1	P001	0	0	18	0.313373951773257
1	P001	0	0	19	0.32308964184689515
1	P001	0	0	20	0.33296055585483247
1	P001	0	0	21	0.34298030814459468
1	P001	0	0	22	0.35314201618474039
1	P001	0	0	23	0.36343831246303088
1	P001	0	0	24	0.37386135966867301
1	P001	0	0	25	0.38440286916037608
1	P001	0	0	26	0.39505412268532047
1	P001	0	0	27	0.40580599727626199
1	P001	0	0	28	0.41664899321554261
1	P001	0	0	29	0.42757326491638675
1	P001	0	0	30	0.43856865453426291
1	P001	0	0	31	0.4496247280849745
1	P001	0	0	32	0.46073081381223363
1	P001	0	0	33	0.47187604251645854
1	P001	0	0	34	0.4830493895290448
1	P001	0	0	35	0.49423971799300004
1	P001	0	0	36	0.50543582309208179
1	P001	0	0	37	0.51662647685685958
1	P001	0	0	38	0.52780047316773671
1	P001	0	0	39	0.53894667257209383
1	P001	0	0	40	0.55005404653542955
1	P001	0	0	41	0.56111172075459803
1	P001	0	0	42	0.5721090171748161
1	P001	0	0	43	0.58303549437071445
1	P001	0	0	44	0.5938809859749502
1	P001	0	0	45	0.60463563686526989
1	P001	0	0	46	0.61528993685183142
1	P001	0	0	47	0.62583475164043856
1	P001	0	0	48	0.63626135088338831
1	P001	0	0	49	0.64656143316721193
1	P001	0	0	50	0.656727147824962
1	P001	0	0	51	0.66675111349915839
1	P001	0	0	52	0.67662643341940909
1	P001	0	0	53	0.68634670739540815
1	P001	0	0	54	0.69590604056094141
1	P001	0	0	55	0.70529904893719775
1	P001	0	0	56	0.71452086191366082
1	P001	0	0	57	0.72356712177182381
1	P001	0	0	58	0.73243398040065266
1	P001	0	0	59	0.74111809337298307
1	P001	0	0	60	0.74961661156874571
1	P001	0	0	61	0.75792717054410907
1	P001	0	0	62	0.76604787785532302
1	P001	0	0	63	0.77397729855239994
1	P001	1	1	0	0.28174660943855456
1	P001	1	1	1	0.28893664014234899
1	P001	1	1	2	0.29623453362484325
1	P001	1	1	3	0.30363809510865558
1	P001	1	1	4	0.31114493251683478
1	P001	1	1	5	0.31875245637608418
1	P001	1	1	6	0.32645788042354629
1	P001	1	1	7	0.3342582229414402
1	P001	1	1	8	0.34215030883997888
1	P001	1	1	9	0.35013077250476693
1	P001	1	1	10	0.35819606142031274
1	P001	1	1	11	0.36634244057641702
1	P001	1	1	12	0.37456599765906767
1	P001	1	1	13	0.38286264902211642
1	P001	1	1	14	0.39122814643048359
1	P001	1	1	15	0.39965808456000534
1	P001	1	1	16	0.40814790923333388
1	P001	1	1	17	0.41669292636561434
1	P001	1	1	18	0.4252883115880402
1	P001	1	1	19	0.43392912051190047
1	P001	1	1	20	0.44261029959044768
1	P001	1	1	21	0.45132669753089327
1	P001	1	1	22	0.46007307720414969
1	P001	1	1	23	0.46884412799563041
1	P001	1	1	24	0.47763447853656699
1	P001	1	1	25	0.48643870975194026
1	P001	1	1	26	0.4952513681583019
1	P001	1	1	27	0.5040669793425252
1	P001	1	1	28	0.51288006155089327
1	P001	1	1	29	0.52168513931693661
1	P001	1	1	30	0.53047675705607966
1	P001	1	1	31	0.53924949255545862
1	P001	1	1	32	0.54799797028821939
1	P001	1	1	33	0.55671687448318352
1	P001	1	1	34	0.56540096188296851
1	P001	1	1	35	0.57404507412641803
1	P001	1	1	36	0.58264414969452338
1	P001	1	1	37	0.59119323536283586
1	P001	1	1	38	0.59968749710763791
1	P001	1	1	39	0.60812223041780633
1	P001	1	1	40	0.61649286996929775
1	P001	1	1	41	0.62479499862445453
1	P001	1	1	42	0.63302435572379867
1	P001	1	1	43	0.64117684464360436
1	P001	1	1	44	0.64924853959821593
1	P001	1	1	45	0.65723569167178586
1	P001	1	1	46	0.66513473406974821
1	P001	1	1	47	0.67294228658588107
1	P001	1	1	48	0.68065515928617837
1	P001	1	1	49	0.68827035541590798
1	P001	1	1	50	0.69578507354112451
1	P001	1	1	51	0.70319670894049058
1	P001	1	1	52	0.71050285426752502
1	P001	1	1	53	0.71770129950728445
1	P001	1	1	54	0.72479003125499053
1	P001	1	1	55	0.73176723134723265
1	P001	1	1	56	0.73863127487906921
1	P001	1	1	57	0.74538072764263974
1	P001	1	1	58	0.7520143430247741
1	P001	1	1	59	0.75853105840255819
1	P001	1	1	60	0.76492999107688331
1	P001	1	1	61	0.7712104337847131
1	P001	1	1	62	0.7773718498311234
1	P001	1	1	63	0.78341386788217471
2	P002	0	0	0	0.2260227014476002
2	P002	0	0	1	0.23395212214467706
2	P002	0	0	2	0.24207282945589101
2	P002	0	0	3	0.25038338843125435
2	P002	0	0	4	0.25888190662701704
2	P002	0	0	5	0.26756601959934734
2	P002	0	0	6	0.2764328782281763
2	P002	0	0	7	0.28547913808633918
2	P002	0	0	8	0.29470095106280236
2	P002	0	0	9	0.30409395943905865
2	P002	0	0	10	0.3136532926045919
2	P002	0	0	11	0.32337356658059091
2	P002	0	0	12	0.33324888650084167
2	P002	0	0	13	0.343272852175038
2	P002	0	0	14	0.35343856683278801
2	P002	0	0	15	0.36373864911661186
2	P002	0	0	16	0.37416524835956144
2	P002	0	0	17	0.38471006314816864
2	P002	0	0	18	0.39536436313473022
2	P002	0	0	19	0.40611901402504968
2	P002	0	0	20	0.41696450562928566
2	P002	0	0	21	0.42789098282518384
2	P002	0	0	22	0.43888827924540197
2	P002	0	0	23	0.44994595346457061
2	P002	0	0	24	0.46105332742790633
2	P002	0	0	25	0.47219952683226346
2	P002	0	0	26	0.48337352314314042
2	P002	0	0	27	0.49456417690791821
2	P002	0	0	28	0.50576028200699996
2	P002	0	0	29	0.51695061047095525
2	P002	0	0	30	0.52812395748354146
2	P002	0	0	31	0.53926918618776631
